지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m )
108,서울,2024-10-10 04:00,16.2,,,,1.8,,50,,75,,13.7,11.7,,,8,3,AcCi,35
108,서울,2024-10-10 05:00,15.9,,,,2.1,,50,,76,,13.7,11.6,,,8,5,AcCi,32
108,서울,2024-10-10 06:00,15.5,,,,1.9,,50,,77,,13.5,11.4,,,5,2,AcCi,32
108,서울,2024-10-10 07:00,15.4,,,,2.6,,50,,77,,13.4,11.3,,,6,3,ScAs,18
108,서울,2024-10-10 08:00,15.9,,,,2.6,,50,,76,,13.7,11.6,,,8,8,Sc,12
108,서울,2024-10-10 09:00,17.1,,,,2.6,,50,,72,,14,12,,,3,1,ScAc,10
108,서울,2024-10-10 10:00,19.2,,,,1.7,,90,,63,,13.9,11.9,,,5,3,ScAc,15
108,서울,2024-10-10 11:00,19.8,,,,1.4,,140,,58,,13.3,11.2,,,7,7,Sc,10
108,서울,2024-10-10 12:00,20.7,,,,1.5,,110,,57,,13.8,11.8,,,7,7,Sc,13
108,서울,2024-10-10 13:00,21.7,,0,,1.4,,90,,57,,14.8,12.8,,,3,3,Sc,11
108,서울,2024-10-10 14:00,23.1,,,9,1.7,,70,,50,,14.1,12.1,,,4,4,Sc,12
108,서울,2024-10-10 15:00,23.2,,,9,1.9,,340,,50,,14.1,12.1,,,5,5,Sc,13
108,서울,2024-10-10 16:00,23.7,,,9,1.5,,70,,48,,14,12,,,3,3,Sc,14
108,서울,2024-10-10 17:00,23.4,,,9,1.6,,50,,49,,14,12,,,4,4,Sc,15
108,서울,2024-10-10 18:00,21.8,,,9,1.9,,340,,54,,14,12,,,6,6,Sc,14
108,서울,2024-10-10 19:00,20.8,,,9,2.3,,250,,59,,14.4,12.4,,,4,4,,13
108,서울,2024-10-10 20:00,19.9,,,9,2.2,,270,,65,,15.1,13.1,,,4,4,,12
108,서울,2024-10-10 21:00,19.1,,,9,2.5,,290,,69,,15.2,13.2,,,2,2,Sc,11
108,서울,2024-10-10 22:00,18.4,,,9,.2,,0,,71,,15,13,,,2,2,,
108,서울,2024-10-10 23:00,17.6,,,9,1.7,,20,,73,,14.6,12.6,,,0,0,,
108,서울,2024-10-11 00:00,17,,,9,1.4,,360,,76,,14.7,12.7,,,0,0,,
108,서울,2024-10-11 01:00,16.4,,,,1.6,,360,,78,,14.5,12.5,,,0,0,,
108,서울,2024-10-11 02:00,15.9,,,,1.6,,20,,82,,14.8,12.8,,,0,0,,
108,서울,2024-10-11 03:00,15.2,,,,1.9,,20,,83,,14.3,12.3,,,0,0,,
108,서울,2024-10-11 04:00,15,,,,1.3,,20,,85,,14.4,12.4,,,0,0,,
108,서울,2024-10-11 05:00,14.6,,,,1.8,,50,,86,,14.2,12.2,,,0,0,,
108,서울,2024-10-11 06:00,14.1,,,,1.6,,20,,86,,13.7,11.7,,,0,0,,
108,서울,2024-10-11 07:00,14,,,,1.3,,20,,89,,14.2,12.2,,,0,0,,
108,서울,2024-10-11 08:00,14.5,,,,2.1,,50,,89,,14.7,12.7,,,0,0,,
108,서울,2024-10-11 09:00,16.8,,,,2.2,,70,,81,,15.5,13.5,,,0,0,,
108,서울,2024-10-11 10:00,18.9,,,,1.8,,50,,72,,15.7,13.7,,,0,0,,
108,서울,2024-10-11 11:00,21,,,,1.2,,110,,66,,16.3,14.3,,,1,1,Sc,10
108,서울,2024-10-11 12:00,22.7,,,,1.9,,160,,58,,16,14,,,2,2,Sc,9
108,서울,2024-10-11 13:00,23.8,,,,2.4,,230,,45,,13.2,11.1,,,3,3,Sc,12
108,서울,2024-10-11 14:00,23.7,,,,2.4,,180,,48,,14,12,,,3,3,Sc,15
108,서울,2024-10-11 15:00,24.3,,,,3,,230,,48,,14.5,12.5,,,3,3,Sc,14
108,서울,2024-10-11 16:00,24.2,,,,2.2,,270,,44,,13.2,11.1,,,2,2,Sc,15
108,서울,2024-10-11 17:00,22.9,,,,3.1,,250,,46,,12.8,10.6,,,0,0,,
108,서울,2024-10-11 18:00,21,,,,2.6,,270,,50,,12.4,10.1,,,0,0,,
108,서울,2024-10-11 19:00,19.7,,,,2.5,,270,,59,,13.5,11.4,,,0,0,,
108,서울,2024-10-11 20:00,18.8,,,,1.7,,290,,65,,14,12,,,0,0,,
108,서울,2024-10-11 21:00,17.9,,,,1.4,,290,,68,,13.9,11.9,,,0,0,,
108,서울,2024-10-11 22:00,17.2,,,,1.3,,270,,70,,13.7,11.6,,,0,0,,
108,서울,2024-10-11 23:00,16.7,,,,1.5,,290,,73,,13.8,11.8,,,0,0,,
108,서울,2024-10-12 00:00,16.5,,,,1.3,,320,,76,,14.2,12.2,,,0,0,,
108,서울,2024-10-12 01:00,16,,,,.4,,0,,77,,13.9,11.9,,,0,0,,
108,서울,2024-10-12 02:00,15.6,,,,.6,,360,,77,,13.6,11.5,,,0,0,,
108,서울,2024-10-12 03:00,15,,,,1.3,,20,,81,,13.7,11.7,,,0,0,,
108,서울,2024-10-12 04:00,14.6,,,,1.1,,20,,82,,13.6,11.5,,,0,0,,
108,서울,2024-10-12 05:00,14.1,,,,1.7,,20,,84,,13.5,11.4,,,0,0,,
108,서울,2024-10-12 06:00,13.9,,,,1.5,,360,,85,,13.5,11.4,,,0,0,,
108,서울,2024-10-12 07:00,13.4,,,,1.6,,20,,87,,13.3,11.2,,,0,0,,
108,서울,2024-10-12 08:00,13.8,,,,1.6,,50,,88,,13.8,11.8,,,0,0,,
108,서울,2024-10-12 09:00,16.2,,,,2,,20,,82,,15.1,13.1,,,0,0,,
108,서울,2024-10-12 10:00,18.9,,,,.8,,90,,68,,14.8,12.8,,,0,0,,
108,서울,2024-10-12 11:00,21.2,,,,2.2,,160,,51,,12.8,10.6,,,0,0,,
108,서울,2024-10-12 12:00,22.3,,,,1.9,,270,,45,,12,9.7,,,0,0,,
108,서울,2024-10-12 13:00,23.4,,,,2.1,,250,,34,,9.7,6.6,,,0,0,,
108,서울,2024-10-12 14:00,23.9,,,,1.7,,270,,29,,8.5,4.7,,,0,0,,
108,서울,2024-10-12 15:00,24,,,,2.3,,290,,30,,8.9,5.3,,,0,0,,
108,서울,2024-10-12 16:00,24.3,,,,2.4,,270,,26,,7.8,3.5,,,0,0,,
108,서울,2024-10-12 17:00,23.4,,,,2.2,,290,,30,,8.6,4.8,,,0,0,,
108,서울,2024-10-12 18:00,21.3,,,,1.4,,270,,36,,9.1,5.6,,,0,0,,
108,서울,2024-10-12 19:00,19.7,,,,1.6,,250,,51,,11.6,9.2,,,0,0,,
108,서울,2024-10-12 20:00,18.7,,,,.6,,250,,52,,11.2,8.6,,,0,0,,
108,서울,2024-10-12 21:00,17.8,,,,.8,,250,,59,,11.9,9.6,,,0,0,,
108,서울,2024-10-12 22:00,16.8,,,,.2,,0,,63,,12,9.7,,,0,0,,
108,서울,2024-10-12 23:00,16.4,,,,.5,,70,,63,,11.7,9.3,,,0,0,,
108,서울,2024-10-13 00:00,15.7,,,,1.3,,20,,67,,11.9,9.5,,,0,0,,
108,서울,2024-10-13 01:00,15.1,,,,1.6,,20,,72,,12.3,10,,,0,0,,
108,서울,2024-10-13 02:00,14.8,,,,1.7,,20,,75,,12.6,10.4,,,0,0,,
108,서울,2024-10-13 03:00,14.1,,,,1.6,,20,,78,,12.5,10.3,,,0,0,,
108,서울,2024-10-13 04:00,13.5,,,,2,,50,,81,,12.4,10.2,,,0,0,,
108,서울,2024-10-13 05:00,13.2,,,,1.6,,50,,81,,12.3,10,,,0,0,,
108,서울,2024-10-13 06:00,12.8,,,,1.7,,50,,84,,12.4,10.1,,,1,0,Ci,
108,서울,2024-10-13 07:00,12.8,,,,2.1,,50,,85,,12.5,10.3,,,2,0,Ci,
108,서울,2024-10-13 08:00,14.2,,,,2,,70,,83,,13.4,11.3,,,1,0,Ci,
108,서울,2024-10-13 09:00,16.6,,,,2.2,,70,,75,,14.1,12.1,,,5,0,Ci,
108,서울,2024-10-13 10:00,19,,,,2.1,,70,,65,,14.2,12.2,,,2,0,Ci,
108,서울,2024-10-13 11:00,20.9,,,,2.2,,70,,58,,14.3,12.3,,,9,0,Ci,
108,서울,2024-10-13 12:00,21.8,,,,2.2,,50,,57,,14.8,12.8,,,9,0,Ci,
108,서울,2024-10-13 13:00,22.1,,,,2.1,,140,,54,,14.3,12.3,,,9,0,Ci,
108,서울,2024-10-13 14:00,22.1,,,,2.6,,140,,51,,13.5,11.4,,,9,0,Ci,
108,서울,2024-10-13 15:00,22.4,,,,1.9,,90,,50,,13.5,11.4,,,9,0,Ci,
108,서울,2024-10-13 16:00,22.4,,,,1.8,,110,,50,,13.5,11.4,,,9,5,AcCi,49
108,서울,2024-10-13 17:00,21.7,,,,1.9,,90,,51,,13.2,11.1,,,9,8,AcCi,47
108,서울,2024-10-13 18:00,20.8,,,,2,,50,,57,,13.9,11.9,,,9,9,Ac,49
108,서울,2024-10-13 19:00,20,,,,1.5,,50,,60,,13.9,11.9,,,10,10,,48
108,서울,2024-10-13 20:00,19.4,,,,2.1,,50,,65,,14.6,12.6,,,10,10,,42
108,서울,2024-10-13 21:00,19.2,,,,2.5,,50,,66,,14.6,12.6,,,9,9,Ac,43
108,서울,2024-10-13 22:00,19,,,,2.5,,50,,67,,14.7,12.7,,,10,10,,44
108,서울,2024-10-13 23:00,18.7,,,,2.3,,50,,68,,14.6,12.6,,,10,10,,44
108,서울,2024-10-14 00:00,18.4,,,,1.7,,50,,69,,14.6,12.6,,,9,9,Ac,46
108,서울,2024-10-14 01:00,18.2,,,,1.9,,50,,70,,14.6,12.6,,,8,8,,46
108,서울,2024-10-14 02:00,17.9,,,,2.2,,70,,72,,14.7,12.7,,,9,9,,45
108,서울,2024-10-14 03:00,17.7,,,,2.1,,70,,74,,14.9,12.9,,,8,8,Ac,45
108,서울,2024-10-14 04:00,17.6,,,,1.5,,70,,74,,14.9,12.9,,,9,9,Ac,42
108,서울,2024-10-14 05:00,17.6,,,,1.6,,70,,73,,14.6,12.6,,,9,9,Ac,39
108,서울,2024-10-14 06:00,17.6,,,,1.8,,70,,73,,14.6,12.6,,,10,10,As,30
108,서울,2024-10-14 07:00,17.6,,,,2.7,,70,,72,,14.4,12.4,,,10,10,As,30
108,서울,2024-10-14 08:00,17.8,,,,1.6,,70,,71,,14.4,12.4,,,10,10,As,30
108,서울,2024-10-14 09:00,18.6,,,,2.1,,90,,70,,15,13,,,10,8,AcCs,48
108,서울,2024-10-14 10:00,19.3,,,,1.9,,50,,69,,15.4,13.4,,,10,8,AcCs,34
108,서울,2024-10-14 11:00,20.1,,,,2,,90,,67,,15.7,13.7,,,10,8,AcCs,37
108,서울,2024-10-14 12:00,20.2,,,,1.9,,50,,67,,15.8,13.8,,,10,10,As,30
108,서울,2024-10-14 13:00,20.5,,0,,2,,110,,69,,16.6,14.6,,,10,10,As,30
108,서울,2024-10-14 14:00,21.2,,0,,1.5,,50,,68,,17,15,,,10,8,AcCs,38
108,서울,2024-10-14 15:00,21.5,,,9,1.6,,90,,60,,15.4,13.4,,,9,4,ScAc,16
108,서울,2024-10-14 16:00,21.2,,,9,2.1,,90,,59,,14.8,12.8,,,9,4,ScAcCi,18
108,서울,2024-10-14 17:00,20.8,,,9,1.7,,90,,65,,15.9,13.9,,,10,8,ScAs,14
108,서울,2024-10-14 18:00,20.4,,0,,1.8,,70,,67,,16,14,,,10,8,ScAs,12
108,서울,2024-10-14 19:00,20.1,,,9,1.2,,70,,68,,16,14,,,10,2,,12
108,서울,2024-10-14 20:00,19.7,,,9,1.9,,50,,72,,16.5,14.5,,,10,7,,12
108,서울,2024-10-14 21:00,19.6,,,9,1.2,,70,,73,,16.6,14.6,,,9,8,ScCi,10
108,서울,2024-10-14 22:00,19.1,,,9,2.6,,50,,75,,16.5,14.5,,,7,5,,11
108,서울,2024-10-14 23:00,18.8,,,9,1.9,,50,,77,,16.6,14.6,,,6,3,,11
108,서울,2024-10-15 00:00,18.8,,,9,1.8,,50,,78,,16.8,14.8,,,9,8,ScAc,11
108,서울,2024-10-15 01:00,18.8,,,,2.2,,50,,78,,16.8,14.8,,,9,9,,9
108,서울,2024-10-15 02:00,18.7,,0,,2.1,,50,,79,,16.9,14.9,,,10,8,ScAs,11
108,서울,2024-10-15 03:00,18.4,,0,,2.1,,50,,82,,17.3,15.2,,,10,8,ScAs,11
108,서울,2024-10-15 04:00,17.9,,.4,,1.9,,50,,87,,17.7,15.6,,,10,8,StNs,9
108,서울,2024-10-15 05:00,17.8,,0,,2.2,,50,,89,,18.1,15.9,,,10,8,StNs,9
108,서울,2024-10-15 06:00,17.7,,0,,1.3,,50,,89,,17.9,15.8,,,10,8,ScAs,10
108,서울,2024-10-15 07:00,17.6,,,9,2.5,,50,,89,,17.8,15.7,,,10,8,ScAs,18
108,서울,2024-10-15 08:00,18.1,,,9,1.7,,50,,88,,18.2,16,,,10,7,ScAs,10
108,서울,2024-10-15 09:00,18.4,,0,,2,,50,,87,,18.3,16.1,,,10,8,ScAs,10
108,서울,2024-10-15 10:00,18.9,,.1,,1.8,,50,,88,,19.1,16.8,,,10,8,StNs,5
108,서울,2024-10-15 11:00,19.6,,0,,1.5,,50,,84,,19.1,16.8,,,10,7,ScAs,10
108,서울,2024-10-15 12:00,20.5,,,9,2.3,,20,,81,,19.5,17.1,,,10,7,ScAs,10
108,서울,2024-10-15 13:00,21.1,,,9,1.7,,270,,79,,19.7,17.3,,,10,7,ScAs,8
108,서울,2024-10-15 14:00,21.3,,,9,2,,270,,79,,20,17.5,,,10,8,ScAs,8
108,서울,2024-10-15 15:00,21.7,,,9,1.8,,290,,79,,20.4,17.8,,,10,6,ScAs,8
108,서울,2024-10-15 16:00,20.8,,0,,2.8,,320,,82,,20.1,17.6,,,10,8,ScAs,8
108,서울,2024-10-15 17:00,20.6,,,9,1.9,,290,,80,,19.4,17,,,10,8,ScAs,8
108,서울,2024-10-15 18:00,20.3,,,9,2,,270,,82,,19.5,17.1,,,8,8,Sc,10
108,서울,2024-10-15 19:00,19.9,,,9,1.5,,320,,85,,19.6,17.2,,,3,3,,12
108,서울,2024-10-15 20:00,19.3,,,9,1.2,,270,,86,,19.1,16.8,,,0,0,,
108,서울,2024-10-15 21:00,18.7,,,9,1.2,,290,,89,,19.1,16.8,,,0,0,,
108,서울,2024-10-15 22:00,18.3,,,9,1.3,,270,,90,,18.9,16.6,,,0,0,,
108,서울,2024-10-15 23:00,18.1,,,9,2.3,,290,,91,,18.9,16.6,,,3,1,,
108,서울,2024-10-16 00:00,17.7,,,9,2.2,,270,,91,,18.4,16.2,,,0,0,,
108,서울,2024-10-16 01:00,17.3,,,,.5,,340,,90,,17.7,15.6,,,6,1,,
108,서울,2024-10-16 02:00,16.9,,,,1.6,,290,,92,,17.6,15.5,,,0,0,,
108,서울,2024-10-16 03:00,16.4,,,,1,,360,,92,,17,15,,,0,0,,
108,서울,2024-10-16 04:00,16,,,,.4,,0,,93,,16.8,14.8,,,0,0,,
108,서울,2024-10-16 05:00,15.4,,,,0,,0,,91,,15.9,13.9,,,0,0,,
108,서울,2024-10-16 06:00,14.8,,,,1.5,,20,,93,,15.6,13.6,,,2,0,Ci,
108,서울,2024-10-16 07:00,14.6,,,,1.2,,50,,95,,15.8,13.8,,,10,10,St,2
108,서울,2024-10-16 08:00,15,,,,1.7,,50,,96,,16.3,14.3,,,10,10,St,2
108,서울,2024-10-16 09:00,15.5,,,,2.6,,50,,95,,16.6,14.6,,,10,10,St,7
108,서울,2024-10-16 10:00,16.2,,,,2,,50,,93,,17,15,,,10,10,St,8
108,서울,2024-10-16 11:00,18.2,,,,1.8,,50,,83,,17.3,15.2,,,4,0,Ci,
108,서울,2024-10-16 12:00,20.8,,,,1.6,,160,,67,,16.4,14.4,,,1,1,Sc,12
108,서울,2024-10-16 13:00,22.4,,,,1.9,,230,,54,,14.6,12.6,,,0,0,,
108,서울,2024-10-16 14:00,23.7,,,,2.3,,200,,52,,15.2,13.2,,,0,0,,
108,서울,2024-10-16 15:00,24,,,,2,,250,,55,,16.3,14.3,,,0,0,,
108,서울,2024-10-16 16:00,23.8,,,,1.7,,270,,53,,15.6,13.6,,,0,0,,
108,서울,2024-10-16 17:00,22.9,,,,1.3,,290,,53,,14.8,12.8,,,0,0,,
108,서울,2024-10-16 18:00,20.8,,,,1.3,,270,,62,,15.2,13.2,,,2,0,Ci,
108,서울,2024-10-16 19:00,19.5,,,,1.2,,290,,66,,14.9,12.9,,,0,0,,
108,서울,2024-10-16 20:00,18.5,,,,1.7,,360,,69,,14.6,12.6,,,0,0,,
108,서울,2024-10-16 21:00,17.7,,,,.1,,0,,73,,14.7,12.7,,,0,0,,
108,서울,2024-10-16 22:00,16.9,,,,1.6,,270,,76,,14.6,12.6,,,3,1,,
108,서울,2024-10-16 23:00,16.3,,,,1.1,,270,,77,,14.2,12.2,,,5,1,,
108,서울,2024-10-17 00:00,15.7,,,,1.2,,360,,78,,13.8,11.8,,,7,0,,
108,서울,2024-10-17 01:00,15.3,,,,1.5,,20,,81,,14,12,,,6,1,,
108,서울,2024-10-17 02:00,14.7,,,,1.9,,20,,82,,13.7,11.6,,,5,1,,
108,서울,2024-10-17 03:00,14.2,,,,1.9,,50,,84,,13.6,11.5,,,8,0,Ci,
108,서울,2024-10-17 04:00,13.9,,,,1.6,,20,,86,,13.6,11.5,,,8,0,Ci,
108,서울,2024-10-17 05:00,13.9,,,,2,,50,,85,,13.5,11.4,,,8,0,Ci,
108,서울,2024-10-17 06:00,13.9,,,,1.7,,20,,85,,13.5,11.4,,,9,0,Ci,
108,서울,2024-10-17 07:00,13.9,,,,1.7,,20,,86,,13.6,11.5,,,9,0,Ci,
108,서울,2024-10-17 08:00,14.1,,,,2,,50,,86,,13.7,11.7,,,10,0,Cs,
108,서울,2024-10-17 09:00,15.2,,,,1.5,,70,,82,,14.1,12.1,,,9,0,Cs,
108,서울,2024-10-17 10:00,17.1,,,,1.8,,50,,75,,14.6,12.6,,,4,0,Ci,
108,서울,2024-10-17 11:00,20,,,,1.7,,70,,68,,15.9,13.9,,,1,0,Ci,
108,서울,2024-10-17 12:00,22.5,,,,1.7,,70,,62,,16.8,14.8,,,0,0,,
108,서울,2024-10-17 13:00,23.7,,,,2,,70,,55,,16.1,14.1,,,0,0,,
108,서울,2024-10-17 14:00,25,,,,1.6,,140,,51,,16.1,14.1,,,0,0,,
108,서울,2024-10-17 15:00,25.4,,,,2.3,,50,,48,,15.5,13.5,,,0,0,,
108,서울,2024-10-17 16:00,25.6,,,,1.6,,70,,50,,16.3,14.3,,,0,0,,
108,서울,2024-10-17 17:00,24.8,,,,2.1,,50,,48,,15,13,,,0,0,,
108,서울,2024-10-17 18:00,22.4,,,,2,,50,,56,,15.1,13.1,,,1,0,Ci,
108,서울,2024-10-17 19:00,20.9,,,,2.1,,20,,61,,15,13,,,6,0,,
108,서울,2024-10-17 20:00,20,,,,2.2,,50,,66,,15.4,13.4,,,0,0,,
108,서울,2024-10-17 21:00,19.7,,,,.8,,360,,69,,15.8,13.8,,,0,0,,
108,서울,2024-10-17 22:00,19,,,,2,,50,,73,,16,14,,,8,0,,
108,서울,2024-10-17 23:00,18.6,,,,1.3,,70,,74,,15.8,13.8,,,8,0,,
108,서울,2024-10-18 00:00,18.3,,,,2.2,,70,,77,,16.1,14.1,,,8,0,Cs,
108,서울,2024-10-18 01:00,18,,,,2.9,,50,,79,,16.2,14.2,,,10,2,,41
108,서울,2024-10-18 02:00,18.1,,,,1.7,,50,,78,,16.1,14.1,,,10,8,,35
108,서울,2024-10-18 03:00,17.9,,,,1.8,,70,,78,,16,14,,,8,8,Ac,38
108,서울,2024-10-18 04:00,17.9,,,,2.4,,50,,78,,16,14,,,9,9,Ac,37
108,서울,2024-10-18 05:00,17.9,,,,1.9,,70,,77,,15.8,13.8,,,10,10,Ac,34
108,서울,2024-10-18 06:00,18,,0,,2.6,,50,,76,,15.6,13.6,,,9,3,ScAs,13
108,서울,2024-10-18 07:00,18,,0,,3,,50,,76,,15.6,13.6,,,10,5,ScAs,10
108,서울,2024-10-18 08:00,18.3,,0,,2.8,,50,,75,,15.7,13.7,,,10,6,ScAs,10
108,서울,2024-10-18 09:00,18.7,,0,,3.1,,50,,75,,16.1,14.1,,,10,7,ScAs,10
108,서울,2024-10-18 10:00,18.7,,.2,,3,,50,,80,,17.2,15.1,,,10,8,ScAs,10
108,서울,2024-10-18 11:00,18.5,,.3,,3.1,,50,,82,,17.4,15.3,,,10,8,ScAs,10
108,서울,2024-10-18 12:00,18.4,,.1,,2.7,,70,,84,,17.7,15.6,,,10,8,StNs,8
108,서울,2024-10-18 13:00,17.6,,6.9,,1.5,,320,,89,,17.8,15.7,,,10,7,StNs,8
108,서울,2024-10-18 14:00,16.8,,11,,4.4,,70,,94,,17.9,15.8,,,10,9,StNs,7
108,서울,2024-10-18 15:00,16.6,,12.2,,3,,50,,96,,18.1,15.9,,,10,8,StNs,5
108,서울,2024-10-18 16:00,16.7,,16.1,,1.6,,90,,96,,18.2,16,,,10,9,StNs,5
108,서울,2024-10-18 17:00,17.1,,.3,,2.3,,50,,96,,18.6,16.4,,,10,8,ScAs,8
108,서울,2024-10-18 18:00,17,,,9,1.9,,290,,94,,18.2,16,,,10,8,ScAs,7
108,서울,2024-10-18 19:00,16.7,,,9,1.9,,70,,93,,17.6,15.5,,,10,10,,2
108,서울,2024-10-18 20:00,16.2,,0,,2.4,,70,,93,,17,15,,,10,8,ScAs,7
108,서울,2024-10-18 21:00,16.3,,0,,2.3,,70,,93,,17.2,15.1,,,10,8,ScAs,7
108,서울,2024-10-18 22:00,16.5,,0,,1.2,,340,,93,,17.4,15.3,,,10,9,ScAs,7
108,서울,2024-10-18 23:00,16.8,,0,,.7,,50,,94,,17.9,15.8,,,10,7,ScAs,9
108,서울,2024-10-19 00:00,16.6,,,9,2.1,,70,,93,,17.5,15.4,,,10,6,,
108,서울,2024-10-19 01:00,16.6,,,,.6,,90,,92,,17.3,15.2,,,10,10,,4
108,서울,2024-10-19 02:00,16.8,,0,,2.8,,290,,95,,18.1,15.9,,,10,7,ScAs,9
108,서울,2024-10-19 03:00,16.1,,.9,,2.3,,290,,95,,17.3,15.2,,,10,7,StNs,7
108,서울,2024-10-19 04:00,16,,.1,,.8,,290,,94,,17,15,,,10,6,ScAs,10
108,서울,2024-10-19 05:00,15.9,,,9,.8,,270,,92,,16.5,14.5,,,9,9,Sc,10
108,서울,2024-10-19 06:00,15.9,,,9,.9,,180,,92,,16.5,14.5,,,9,9,Ac,32
108,서울,2024-10-19 07:00,15.7,,,9,1.8,,290,,91,,16.2,14.2,,,2,2,Sc,10
108,서울,2024-10-19 08:00,15.6,,,9,3.5,,290,,92,,16.2,14.2,,,6,6,Sc,8
108,서울,2024-10-19 09:00,15.8,,,9,1.8,,270,,90,,16.1,14.1,,,6,6,Sc,7
108,서울,2024-10-19 10:00,18,,,9,1.5,,270,,82,,16.8,14.8,,,3,1,ScCi,6
108,서울,2024-10-19 11:00,19.7,,,9,1.7,,50,,73,,16.7,14.7,,,6,6,Sc,7
108,서울,2024-10-19 12:00,20.8,,,9,3.4,,50,,68,,16.6,14.6,,,8,8,Sc,9
108,서울,2024-10-19 13:00,20.5,,,9,3.3,,50,,68,,16.3,14.3,,,9,9,Sc,10
108,서울,2024-10-19 14:00,20.2,,,9,4.7,,50,,68,,16,14,,,9,9,Sc,11
108,서울,2024-10-19 15:00,20.2,,,9,3.6,,50,,66,,15.6,13.6,,,8,8,Sc,10
108,서울,2024-10-19 16:00,19.7,,,9,3.2,,50,,67,,15.3,13.3,,,8,8,Sc,9
108,서울,2024-10-19 17:00,18.9,,,9,3.6,,70,,61,,13.3,11.2,,,8,8,Sc,11
108,서울,2024-10-19 18:00,17.5,,,9,5.6,,50,,61,,12.1,9.8,,,8,8,Sc,11
108,서울,2024-10-19 19:00,16.2,,,9,4.8,,70,,63,,11.6,9.1,,,8,7,,12
108,서울,2024-10-19 20:00,15.1,,,9,5.7,,50,,63,,10.7,8,,,8,6,,13
108,서울,2024-10-19 21:00,14.1,,,9,5.4,,70,,64,,10.2,7.3,,,3,3,Sc,17
108,서울,2024-10-19 22:00,13.3,,,9,6.6,,50,,63,,9.5,6.3,,,0,0,,
108,서울,2024-10-19 23:00,12.7,,,9,5.2,,50,,64,,9.3,6,,,0,0,,
108,서울,2024-10-20 00:00,12.4,,,9,5.2,,70,,64,,9.2,5.7,,,1,1,Ac,33
108,서울,2024-10-20 01:00,11.9,,,,5.3,,50,,63,,8.7,5,,,0,0,,
108,서울,2024-10-20 02:00,11.7,,,,4.5,,50,,64,,8.8,5.1,,,0,0,,
108,서울,2024-10-20 03:00,11.3,,,,3.5,,50,,65,,8.7,4.9,,,0,0,,
108,서울,2024-10-20 04:00,11.2,,,,3.8,,70,,64,,8.5,4.6,,,0,0,,
108,서울,2024-10-20 05:00,10.9,,,,3.7,,50,,65,,8.4,4.5,,,0,0,,
108,서울,2024-10-20 06:00,10.8,,,,3.8,,70,,63,,8.1,4,,,0,0,,
108,서울,2024-10-20 07:00,10.6,,,,3.5,,70,,63,,8,3.8,,,0,0,,
108,서울,2024-10-20 08:00,11.2,,,,3.7,,70,,62,,8.2,4.1,,,0,0,,
108,서울,2024-10-20 09:00,12.8,,,,4.6,,70,,54,,8,3.7,,,0,0,,
108,서울,2024-10-20 10:00,14.3,,,,4.6,,50,,53,,8.6,4.8,,,0,0,,
108,서울,2024-10-20 11:00,15.3,,,,4.3,,70,,48,,8.3,4.3,,,1,0,Ci,
108,서울,2024-10-20 12:00,16.1,,,,4.3,,90,,46,,8.4,4.4,,,1,0,Ci,
108,서울,2024-10-20 13:00,16.7,,,,3.9,,90,,44,,8.3,4.3,,,1,0,Ci,
108,서울,2024-10-20 14:00,17.4,,,,3.8,,70,,45,,8.9,5.3,,,2,0,Ci,
108,서울,2024-10-20 15:00,17.7,,,,3.4,,70,,46,,9.3,5.9,,,3,0,Ci,
108,서울,2024-10-20 16:00,17.5,,,,2.6,,70,,45,,9,5.4,,,3,0,Ci,
108,서울,2024-10-20 17:00,16.7,,,,3,,90,,45,,8.5,4.6,,,3,0,Ci,
108,서울,2024-10-20 18:00,15.3,,,,2.4,,110,,51,,8.8,5.2,,,6,0,Ci,
108,서울,2024-10-20 19:00,14.2,,,,3.9,,70,,53,,8.5,4.7,,,4,1,,
108,서울,2024-10-20 20:00,13.4,,,,3.6,,90,,55,,8.4,4.5,,,4,1,,
108,서울,2024-10-20 21:00,12.6,,,,3,,70,,58,,8.4,4.5,,,1,0,Ci,
108,서울,2024-10-20 22:00,11.7,,,,3,,50,,62,,8.5,4.6,,,2,1,,
108,서울,2024-10-20 23:00,11.2,,,,2.7,,50,,63,,8.4,4.4,,,2,1,,
108,서울,2024-10-21 00:00,10.8,,,,3.4,,70,,65,,8.4,4.4,,,0,0,,
108,서울,2024-10-21 01:00,10.2,,,,2.3,,50,,67,,8.3,4.3,,,2,1,,
108,서울,2024-10-21 02:00,10,,,,2.3,,50,,68,,8.3,4.3,,,5,1,,
108,서울,2024-10-21 03:00,9.8,,,,3.1,,50,,69,,8.3,4.3,,,3,0,Ci,
108,서울,2024-10-21 04:00,10.1,,,,3.9,,50,,70,,8.6,4.8,,,8,0,Ci,
108,서울,2024-10-21 05:00,10.1,,,,3.2,,70,,69,,8.5,4.6,,,6,0,Ci,
108,서울,2024-10-21 06:00,10.2,,,,3.1,,70,,70,,8.7,4.9,,,8,5,AcCi,45
